id	node1	label	node2	rank	node2;wikidatatype
Q31-type-item	Q31	type	item		
Q31-label-en	Q31	label	'Belgium'@en		
Q31-P530-Q35-q31$5afb9072-3195-4258-a6be-2e4886650cc7-0	Q31	P530	Q35	normal	wikibase-item
Q31-P530-Q43-q31$ac12157f-32b5-45a0-bf63-ec0a8b419627-0	Q31	P530	Q43	normal	wikibase-item
Q31-P530-Q55-q31$5f139941-5925-4bbc-a825-6ac6417014ff-0	Q31	P530	Q55	normal	wikibase-item
Q31-P530-Q77-q31$332cc13c-0795-43a0-a568-a38831b8578e-0	Q31	P530	Q77	normal	wikibase-item
Q31-P530-Q833-q31$7c802e5d-13a9-4df1-a533-a8f0915751c0-0	Q31	P530	Q833	normal	wikibase-item
Q31-P530-Q843-q31$2a6b8d9b-f916-4337-8275-a30701070c25-0	Q31	P530	Q843	normal	wikibase-item
Q31-P530-Q865-q31$621f3dc2-a50a-496c-92b2-c6861fcf448a-0	Q31	P530	Q865	normal	wikibase-item
Q31-P530-Q96-q31$1325c511-db49-490a-8cdb-55f3df9511b8-0	Q31	P530	Q96	normal	wikibase-item
Q31-P530-Q974-q31$faa1874e-405b-4345-8480-bf647d9688bb-0	Q31	P530	Q974	normal	wikibase-item
Q31-P530-Q30-q31$4dc15213-aca9-44c7-a664-5a9567492fdb-0	Q31	P530	Q30	normal	wikibase-item
Q31-P530-Q159-q31$a0170a08-bdf0-4447-a644-3c13f811c190-0	Q31	P530	Q159	normal	wikibase-item
Q31-P530-Q668-q31$5d4c9ca0-59b2-4e3a-b788-468585847a2e-0	Q31	P530	Q668	normal	wikibase-item
Q31-P530-Q41-q31$8006d963-e953-4ee7-92c3-4ee969cd3466-0	Q31	P530	Q41	normal	wikibase-item
Q31-P530-Q148-q31$844f1df6-abbe-42b7-afad-72bfb57c4fe9-0	Q31	P530	Q148	normal	wikibase-item
Q31-P530-Q230-q31$456cc168-2a8a-46dd-9bf3-8df78fd7c703-0	Q31	P530	Q230	normal	wikibase-item
Q31-P530-Q801-q31$aef56c63-4e4f-a1f0-49e4-1210d7367fce-0	Q31	P530	Q801	normal	wikibase-item
Q31-P530-Q29999-q31$0ce9d71c-f375-4905-baa0-7f1f2d251311-0	Q31	P530	Q29999	normal	wikibase-item
Q31-P530-Q28-q31$96864501-4fb0-4519-ee8b-50636e11e493-0	Q31	P530	Q28	normal	wikibase-item
Q31-P530-Q423-q31$71efdf49-91e2-4329-a85b-06bf482e1ad7-0	Q31	P530	Q423	normal	wikibase-item
Q31-P571-220ec001-q31$ef674f89-c48e-4921-8845-4c58ebcdc2cd-0	Q31	P571	^1830-10-04T00:00:00Z/11	normal	time
Q31-P1906-Q13592862-q31$307a9768-409c-80ea-88e3-6da24b491891-0	Q31	P1906	Q13592862	normal	wikibase-item
Q31-P935-f82aa29c-q31$5dcb7f90-b5b0-4f27-aae6-dd915774e62a-0	Q31	P935	"België / Belgique / Belgien"	normal	string
Q31-P194-Q1137059-q31$6b7b707e-9d1e-42e8-8dc4-b4d04c0b9a5b-0	Q31	P194	Q1137059	normal	wikibase-item
Q31-P214-679cbcdd-q31$42978a96-4563-08b4-566a-45ff2ebea55f-0	Q31	P214	"144248059"	normal	external-id
Q31-P5180-438d5c0a-q31$c7a171bd-1179-492c-9452-f78627bea7e7-0	Q31	P5180	"belgium"	normal	external-id
Q31-P605-e8a6cb7c-q31$36625721-288a-41a2-960c-cc996dafb8da-0	Q31	P605	"BE"	normal	external-id
Q31-P2184-Q205317-q31$c7d0bc58-434c-91c1-7573-1183789af2fd-0	Q31	P2184	Q205317	normal	wikibase-item
Q31-P4613-783327bb-q31$aa572f41-454c-29c6-1efd-5fe1b12cde64-0	Q31	P4613	"39061"	normal	external-id
Q31-P3911-a4ab4aec-q31$b4826f08-f236-4624-ab21-5bac24c137e3-0	Q31	P3911	"17201-5"	normal	external-id
Q31-P37-Q7411-q31$8f3b300a-621a-4882-b4ee-65ce7c21e692-0	Q31	P37	Q7411	normal	wikibase-item
Q31-P37-Q150-q31$4650c0aa-d1b0-46b5-a43d-b31c3658eec5-0	Q31	P37	Q150	normal	wikibase-item
Q31-P37-Q188-q31$3a666d6a-f7cd-4776-856d-e5544abf9e04-0	Q31	P37	Q188	normal	wikibase-item
Q31-P3984-438d5c0a-q31$a06ffbc0-e5f7-45ca-aa09-24e4fe4260e5-0	Q31	P3984	"belgium"	normal	external-id
Q31-P30-Q46-q31$639b3cf8-46ba-4888-95fb-e0504d8e7f74-0	Q31	P30	Q46	normal	wikibase-item
Q31-P36-Q239-q31$9b8ab21c-b781-48fc-b5bb-32056c1b7c06-0	Q31	P36	Q239	normal	wikibase-item
Q31-P856-fca636bd-q31$d4abd639-4973-d187-46b0-04f71581834d-0	Q31	P856	"https://www.belgium.be/"	preferred	url
Q31-P856-0da21a7e-q31$a3b013ab-4ed3-49e6-a764-a0d7aa272de4-0	Q31	P856	"https://www.belgium.be/nl"	normal	url
Q31-P856-aa57fec3-q31$6fa90df6-4b21-425c-69c4-ead4535528ea-0	Q31	P856	"https://www.belgium.be/fr"	normal	url
Q31-P856-9f5297f9-q31$30d31337-4c63-5e0d-9f36-b41edc89caab-0	Q31	P856	"https://www.belgium.be/de"	normal	url
Q31-P856-fc81c6fb-q31$4a1ef300-47c9-9e85-1146-390bc7a23a8a-0	Q31	P856	"https://www.belgium.be/en"	normal	url
Q31-P237-Q199614-q31$9b9b56c9-f2e3-4183-833c-a155aa817991-0	Q31	P237	Q199614	normal	wikibase-item
Q31-P3271-8157c250-q31$14d04bba-c3e0-40d3-9739-14c5d507eec0-0	Q31	P3271	+18Q24564698	normal	quantity
Q31-P1549-8cff54bd-q31$9f5bae88-405f-ace0-a289-c51ca0edebc2-0	Q31	P1549	'Belg'@nl	normal	monolingualtext
Q31-P1549-f7baae5a-q31$69e9787f-4d89-0d4d-3e2c-a031e4434dac-0	Q31	P1549	'Belgian'@en	normal	monolingualtext
Q31-P1549-701cce93-q31$fab652b1-4842-5614-d63f-0abe6e0d4985-0	Q31	P1549	'belga'@hu	normal	monolingualtext
Q31-P1549-11c85429-q31$b3818d6a-4805-1dae-fd1d-9280cdd1571a-0	Q31	P1549	'Belgische'@nl	normal	monolingualtext
Q31-P1549-c130d16a-q31$e536210a-436f-046a-7700-7a24f2372e03-0	Q31	P1549	'Belge'@fr	normal	monolingualtext
Q31-P1549-1aca6952-q31$a09fa2e0-4ba8-6bfa-f1af-4ed688f6fd04-0	Q31	P1549	'Belgier'@de	normal	monolingualtext
Q31-P1549-58c30e65-q31$44d8e40f-4c97-f463-5019-71c2d440a52b-0	Q31	P1549	'belgier'@da	normal	monolingualtext
Q31-P1549-786da2bc-q31$e51acd3e-7960-4685-a601-f471d917c00a-0	Q31	P1549	'Belgiano'@io	normal	monolingualtext
Q31-P1549-fa133d81-q31$24161496-442a-1fd2-1dec-87cc15d99d0b-0	Q31	P1549	'belgo'@eo	normal	monolingualtext
Q31-P1549-702f0a35-q31$d77bf68c-54e1-4f8e-8d66-6d2eee5a41a6-0	Q31	P1549	'Belgänan'@vo	normal	monolingualtext
Q31-P1549-dee09aeb-q31$10e8a415-4fdc-fd05-306d-f6772c3ec0b7-0	Q31	P1549	'பெல்ஜியர்'@ta	normal	monolingualtext
Q31-P1549-1f1504b6-q31$ff8b8bef-4c86-5a57-9d63-fcbca33a4dd8-0	Q31	P1549	'Belgičan'@sk	normal	monolingualtext
Q31-P1549-956d9437-q31$c5ed51ed-a84c-4bba-b48a-e533c7386b91-0	Q31	P1549	'بلجيكي'@ar	normal	monolingualtext
Q31-P1549-01924bbe-q31$525c3e1c-bb3a-4ef4-8898-750e8090ccb3-0	Q31	P1549	'بلجيكية'@ar	normal	monolingualtext
Q31-P1549-2a8b8b41-q31$643d9ada-f35d-4818-92a5-a94666cf230b-0	Q31	P1549	'بلجيكيون'@ar	normal	monolingualtext
Q31-P1549-a7f72986-q31$a5acdee5-41b1-cdc6-78b6-ee6c70833f7c-0	Q31	P1549	'бельгієць'@uk	normal	monolingualtext
Q31-P1549-cefa21a1-q31$35380e08-486b-dec9-d687-a07735f08a99-0	Q31	P1549	'бельгійка'@uk	normal	monolingualtext
Q31-P1549-67deb20f-q31$843eb09d-4bc0-9255-00be-4d8c226129c8-0	Q31	P1549	'бельгійці'@uk	normal	monolingualtext
Q31-P1549-a7822f7d-q31$015c829e-49a8-3c17-f3f2-23064af6cdf5-0	Q31	P1549	'бельгийцы'@ru	normal	monolingualtext
Q31-P1549-5c22dca2-q31$ad12e9da-4707-30f6-86a3-1eb029fc6ce4-0	Q31	P1549	'belga'@es	normal	monolingualtext
Q31-P1549-fd1da434-q31$4c61ce06-1d4e-45f0-8621-ed7aa1aad2a2-0	Q31	P1549	'בלגי'@he	normal	monolingualtext
Q31-P1549-36fa00da-q31$3f80258b-b8b5-40eb-b2b2-17d452e025cb-0	Q31	P1549	'בלגית'@he	normal	monolingualtext
Q31-P1549-83a603e3-q31$084708b4-83e0-4862-b088-80db19aa80a6-0	Q31	P1549	'belgieni'@ro	normal	monolingualtext
Q31-P1549-d1312d21-q31$43d17688-c271-43b2-8c18-16a894603f86-0	Q31	P1549	'belgian'@ro	normal	monolingualtext
Q31-P1549-5cda04ce-q31$ddca0dcb-4b1e-4341-9286-fad7903081ac-0	Q31	P1549	'belgiancă'@ro	normal	monolingualtext
Q31-P1549-99241b0e-q31$db68f859-4758-41f3-97a4-952c1b903160-0	Q31	P1549	'Belsch'@lb	normal	monolingualtext
Q31-P1549-99241b0e-q31$78ba621d-4d1a-e944-b177-b941d99cf60f-0	Q31	P1549	'Belsch'@lb	normal	monolingualtext
Q31-P1549-7a051d29-q31$94fcff2e-9c40-48c2-a011-16ff7e0cbc69-0	Q31	P1549	'belga'@it	normal	monolingualtext
Q31-P1549-bf4e2aa3-q31$052ff1ba-7a84-4275-a57f-9f4f61f711fd-0	Q31	P1549	'belgi'@it	normal	monolingualtext
Q31-P1549-3d90f3ca-q31$9c456fab-72b5-4e1c-8d51-88611c52b3ab-0	Q31	P1549	'belghe'@it	normal	monolingualtext
Q31-P1549-469fb01f-q31$a7c9d09e-4555-317b-f74f-3d53e838353d-0	Q31	P1549	'比利时'@zh-cn	normal	monolingualtext
Q31-P1549-792831e6-q31$bb29f719-eafd-44e0-866e-4760d66d7bdd-0	Q31	P1549	'beljes'@lfn	normal	monolingualtext
Q31-P1549-f82b7d6c-q31$74e2ac92-4942-3b94-127b-4d18bf301c0f-0	Q31	P1549	'belgisk'@sv	normal	monolingualtext
Q31-P1549-9f93db91-q31$47e62619-a0ab-4d16-94f5-70cbc83c0083-0	Q31	P1549	'belxicanu'@ast	normal	monolingualtext
Q31-P1549-c0133c4c-q31$5464bfd4-0dc5-45cd-ba57-295114d57984-0	Q31	P1549	'belxicana'@ast	normal	monolingualtext
Q31-P1549-9657052f-q31$589fab9c-4bc8-9012-bb3b-8a32e4504938-0	Q31	P1549	'belga'@ca	normal	monolingualtext
Q31-P1549-c3c2273c-q31$e3df58e9-4a6f-f6ac-1cb1-76bd40eb0177-0	Q31	P1549	'belxicano'@ast	normal	monolingualtext
Q31-P1549-7c119d71-q31$404a1001-46e7-26c2-8acf-5ed4e4a029e5-0	Q31	P1549	'Bedje'@wa	normal	monolingualtext
Q31-P1549-ae13c173-q31$aff93506-47c1-e6d6-2df8-ad97ff52dcdf-0	Q31	P1549	'Belgen'@vls	normal	monolingualtext
Q31-P1549-000c5352-q31$5a829557-4185-e657-42d2-cd6bf58286ed-0	Q31	P1549	'Belzje'@li	normal	monolingualtext
Q31-P1549-f547421b-q31$36c350e2-4a0c-6484-0bca-1669dfbaaac8-0	Q31	P1549	'belgijanac'@hr	normal	monolingualtext
Q31-P1549-94286b4f-q31$a6aff174-4724-d605-04c5-7df93d4c2d09-0	Q31	P1549	'belgijanka'@hr	normal	monolingualtext
Q31-P1549-95186163-q31$342f205c-45c4-fdc6-b287-694905169eeb-0	Q31	P1549	'belgijanci'@hr	normal	monolingualtext
Q31-P1549-45610326-q31$bab0e1bc-44dd-3c94-18ee-08b629b7aa65-0	Q31	P1549	'belgijanke'@hr	normal	monolingualtext
Q31-P1549-7cdb1f16-q31$71cbaaa1-4134-3c70-e475-2f3c8f8a4e91-0	Q31	P1549	'Belgierin'@de	normal	monolingualtext
Q31-P1549-f86fa39c-q31$f5189954-4d97-4d7b-dbcb-12e8738c9cec-0	Q31	P1549	'بیلج'@ur	normal	monolingualtext
Q31-P1549-a69d6dd1-q31$2e43d717-40aa-e0ef-0a3f-3e908c703c70-0	Q31	P1549	'بیلج'@pnb	normal	monolingualtext
Q31-P1549-45d24124-q31$6a343051-747e-41f5-8ebb-b7eae712e12a-0	Q31	P1549	'belgo'@vec	normal	monolingualtext
Q31-P1549-d6b36b0e-q31$8ca48581-f44d-4771-b5b2-342630b099d4-0	Q31	P1549	'belghe'@vec	normal	monolingualtext
Q31-P1549-f23a65d9-q31$9797259f-4bed-4802-b736-d832c8f6873e-0	Q31	P1549	'belzi'@vec	normal	monolingualtext
Q31-P1549-f7f19644-q31$7f614375-d59b-4409-86ca-aa822d90b679-0	Q31	P1549	'belghi'@vec	normal	monolingualtext
Q31-P1549-06a9b2a0-q31$88dbed71-84ef-432f-bd5e-586b89bb3ec5-0	Q31	P1549	'بلجيكي'@ary	normal	monolingualtext
Q31-P1549-9122d5eb-q31$e48b98e1-695a-44c3-a2bb-743da36dd3b2-0	Q31	P1549	'بلجيكية'@ary	normal	monolingualtext
Q31-P1549-78d9986f-q31$58fe6c24-7ecf-476d-b6da-bff6eb24d634-0	Q31	P1549	'بلجيكيين'@ary	normal	monolingualtext
Q31-P1549-6f358024-q31$b5a50866-58ca-4df2-aecc-e7b76af90ea5-0	Q31	P1549	'بلجيكيات'@ary	normal	monolingualtext
Q31-P3896-54a72ff0-q31$46122146-427a-8350-d441-75f2c7ffac7e-0	Q31	P3896	"Data:Belgium.map"	normal	geo-shape
Q31-P949-2980c9a7-q31$4acebe69-cad6-4120-a1b7-bd5e0839266e-0	Q31	P949	"000981380"	normal	external-id
Q31-P402-33aec7cb-q31$c4524b9a-e065-4731-bb56-e66dfa65403c-0	Q31	P402	"52411"	normal	external-id
Q31-P4725-494628a9-q31$ced39065-4bd3-4333-8c2c-306c5cab6ed5-0	Q31	P4725	"19875"	normal	external-id
Q31-P3068-e8a6cb7c-q31$95ca1203-65dd-434f-8987-15a4f65634c6-0	Q31	P3068	"BE"	normal	external-id
Q31-P1332-e05fbddc-q31$74f8ee9e-4ba5-f30b-9bb0-4a6184530916-0	Q31	P1332	@51.50508/4.77392	normal	globe-coordinate
Q31-P1334-824e3ca9-q31$76f39dd5-44ec-8957-7442-3542b460d28b-0	Q31	P1334	@50.3358193/6.40743256	normal	globe-coordinate
Q31-P691-ed028ede-q31$26796851-4790-63a4-b823-0f1c6a1095b4-0	Q31	P691	"ge128735"	normal	external-id
Q31-P906-0ecc78c2-q31$8e0f669e-666a-493a-9ea6-8a5e026892a2-0	Q31	P906	"140654"	normal	external-id
Q31-P3241-48bbded0-q31$a4076957-f9e7-489a-b63a-2417650d7a24-0	Q31	P3241	"02395a"	normal	external-id
Q31-P2258-8f2a980e-q31$ad87d676-4e3c-d2fb-7ea2-d6cfbcb3b720-0	Q31	P2258	"206"	normal	string
Q31-P4841-228570e7-q31$824da35d-e4e4-4d90-b52f-03010ee240e3-0	Q31	P4841	+1.62	normal	quantity
Q31-P4841-796421a0-q31$088bcfc8-0543-4786-b7e7-9e234bc1d615-0	Q31	P4841	+1.67	normal	quantity
Q31-P4841-796421a0-q31$8a625303-5f41-46cc-aff8-1933ce5f298c-0	Q31	P4841	+1.67	normal	quantity
Q31-P4841-f036b6a5-q31$6e44f6ca-ca48-4b3f-bc51-fd5da80ebe34-0	Q31	P4841	+1.65	normal	quantity
Q31-P4841-796421a0-q31$1337febc-af70-489a-8f9e-2f84f370b1ed-0	Q31	P4841	+1.67	normal	quantity
Q31-P4841-05939803-q31$4b9bf287-af73-4885-9dda-48ac925636cd-0	Q31	P4841	+1.72	normal	quantity
Q31-P4841-af202586-q31$51d3565b-c556-4adc-b63f-b03ab338b25d-0	Q31	P4841	+1.76	normal	quantity
Q31-P4841-eb307c14-q31$3721f5e4-3fdf-4f1b-8a83-1ae9cb8b6ef3-0	Q31	P4841	+1.8	normal	quantity
Q31-P4841-3424dae5-q31$8a6b374d-2112-40fa-820a-3cf5455f9da6-0	Q31	P4841	+1.82	normal	quantity
Q31-P4841-0e1442dd-q31$71c96264-dc21-423c-b1b9-a6243b697372-0	Q31	P4841	+1.85	normal	quantity
Q31-P4841-9b1eccef-q31$9b822fb3-ebab-48fb-a1a0-6fdcad70166e-0	Q31	P4841	+1.84	normal	quantity
Q31-P4841-71ab9191-q31$312b4a8d-72d8-4cc1-a382-e9e345c4a75f-0	Q31	P4841	+1.86	normal	quantity
Q31-P4841-49f3bf5d-q31$01f79b72-2b2a-4b6b-9b0f-3b3a281249b9-0	Q31	P4841	+1.81	normal	quantity
Q31-P4841-b47df16d-q31$e7a952d0-2f69-4eb8-a8de-cb613cac89fe-0	Q31	P4841	+1.79	normal	quantity
Q31-P4841-f2413e96-q31$d2de92d2-98b9-49a8-9330-88211d2362a1-0	Q31	P4841	+1.75	normal	quantity
Q31-P4841-f2413e96-q31$3bce3465-3a33-4eaa-87b4-bc664094a2ca-0	Q31	P4841	+1.75	preferred	quantity
Q31-P2979-b000485f-q31$af6289d2-409f-db9c-f159-fcf2ba98461f-0	Q31	P2979	"205"	normal	string
Q31-P1225-9fad3598-q31$29886630-8f47-4f5b-9630-f33c715acb8b-0	Q31	P1225	"10035761"	normal	external-id
Q31-P5198-f1c07392-q31$e1c197d1-7fc5-45bd-8ddf-cf9299da9e28-0	Q31	P5198	"294901094"	normal	external-id
Q31-P3270-2cd0fb9f-q31$1fde970b-3630-4fdf-8310-ad6a19687ac3-0	Q31	P3270	+6Q24564698	normal	quantity
Q31-P1315-faad4852-q31$4730cfda-7634-4dc4-9374-2a4f36395f9f-0	Q31	P1315	"1028458"	normal	external-id
Q31-P3001-16d6f5ef-q31$c84f5b7b-46ab-a790-cdab-917e4dde3b1e-0	Q31	P3001	+65Q24564698	preferred	quantity
Q31-P3001-3c03f415-q31$23bc0943-4437-bafe-37ee-3c5d2e6381b7-0	Q31	P3001	+66Q24564698	normal	quantity
Q31-P3001-9fc58a70-q31$f18464b6-4abf-03cc-21db-fdcbe71f5247-0	Q31	P3001	+67Q24564698	normal	quantity
Q31-P3000-8157c250-q31$874229d3-6ebf-4b0a-9df4-f552c1c1dfa4-0	Q31	P3000	+18Q24564698	normal	quantity
Q31-P910-Q4366768-q31$ffa213b5-7c31-4624-bd73-3ba14431dbae-0	Q31	P910	Q4366768	normal	wikibase-item
Q31-P3612-7ae3bacb-q31$9e0c33fc-7930-475d-ba14-6c8926f05792-0	Q31	P3612	"pays/belgique"	normal	external-id
Q31-P35-Q1079522-q31$b83eea38-9fa4-4c73-91cc-c318ab95a178-0	Q31	P35	Q1079522	normal	wikibase-item
Q31-P35-Q12971-q31$6740e848-49b5-c949-9e1a-428c0ba7be11-0	Q31	P35	Q12971	normal	wikibase-item
Q31-P35-Q12967-q31$46c168df-41d4-a838-a01e-2f2b3287acfc-0	Q31	P35	Q12967	normal	wikibase-item
Q31-P35-Q55008046-q31$47e5a8fe-424e-4d78-23b8-be601713508a-0	Q31	P35	Q55008046	normal	wikibase-item
Q31-P35-Q12973-q31$bce1e9c0-4247-2f03-0f52-0e2bdcb13df3-0	Q31	P35	Q12973	normal	wikibase-item
Q31-P35-Q445553-q31$85cb0549-4602-a2ca-4941-6cb7d4c98246-0	Q31	P35	Q445553	normal	wikibase-item
Q31-P35-Q12973-q31$aaed550e-48f0-49b2-7dd6-aa3a238a3021-0	Q31	P35	Q12973	normal	wikibase-item
Q31-P35-Q12976-q31$ce869be3-426f-0108-4fc4-fa1b03a9c76b-0	Q31	P35	Q12976	normal	wikibase-item
Q31-P35-Q12976-q31$c0e1e007-4a45-1982-0ab4-01054ac7d689-0	Q31	P35	Q12976	normal	wikibase-item
Q31-P35-Q3911-q31$27cdcb2c-4e50-0db7-39fd-dad49ea7cd13-0	Q31	P35	Q3911	normal	wikibase-item
Q31-P35-Q155004-q31$c87aceee-4c1f-0280-3445-a0f7c466ce75-0	Q31	P35	Q155004	preferred	wikibase-item
Q31-P268-f149cc62-q31$2a1670c8-3985-4148-a783-412d4ec99aca-0	Q31	P268	"15238382r"	normal	external-id
Q31-P1791-Q7974978-q31$f263566a-f7d0-49c4-a6cf-2b8910097fc8-0	Q31	P1791	Q7974978	normal	wikibase-item
Q31-P242-542993df-q31$9df34a98-6c9a-45b4-a635-1c59641bd53a-0	Q31	P242	"EU-Belgium.svg"	normal	commonsMedia
Q31-P242-e969e130-q31$f8d3dc23-4d39-974c-1bfa-4c83e361caaf-0	Q31	P242	"Belgium (orthographic projection).svg"	normal	commonsMedia
Q31-P242-059d44aa-q31$4989d4b1-4db7-a1a4-32f9-b098a91199d7-0	Q31	P242	"LocationBelgium.svg"	normal	commonsMedia
Q31-P1617-ea889546-q31$88b59417-44ba-9e49-2786-6eeea2261aab-0	Q31	P1617	"e68c5b82-50e8-47d8-953c-bf61a2de0a85"	normal	external-id
Q31-P2997-8157c250-q31$b2ac82be-927f-4ab6-82f6-3db09ac4ebbd-0	Q31	P2997	+18Q24564698	normal	quantity
Q31-P1036-c4e1ad13-q31$b1572e32-4cd5-6c4e-6a97-112292a273b9-0	Q31	P1036	"2--493"	normal	external-id
Q31-P5008-Q54439832-q31$f50c9c3b-228f-457e-b9c2-cb8df2da7c12-0	Q31	P5008	Q54439832	normal	wikibase-item
Q31-P5008-Q6173448-q31$1dc6bb64-09a5-4f52-8258-b0c3464c371e-0	Q31	P5008	Q6173448	normal	wikibase-item
Q31-P3743-a0a44f50-q31$0269751f-5dbe-4a73-9ed5-ee6d61baa414-0	Q31	P3743	"2.16.56"	normal	external-id
Q31-P6-Q18434995-q31$42cc4f87-48d5-bcf1-8273-644634846f62-0	Q31	P6	Q18434995	normal	wikibase-item
Q31-P6-Q950958-q31$50e8d501-4873-0fee-7157-fb336cfb57e8-0	Q31	P6	Q950958	normal	wikibase-item
Q31-P6-Q476596-q31$21d6c4e3-4721-af91-2390-5a834dcc2b4a-0	Q31	P6	Q476596	preferred	wikibase-item
Q31-P984-84aeec61-q31$82505762-6951-41d1-8d99-04d2e527cfc8-0	Q31	P984	"BEL"	normal	external-id
Q31-P463-Q458-q31$e7d5fd4a-39ca-4d87-85fe-0e276f871017-0	Q31	P463	Q458	normal	wikibase-item
Q31-P463-Q1065-q31$47205f14-4957-4857-ae5d-0699ff4f31cd-0	Q31	P463	Q1065	normal	wikibase-item
Q31-P463-Q7184-q31$7c179ecd-0036-4c50-a48d-edc7eda93e1b-0	Q31	P463	Q7184	normal	wikibase-item
Q31-P463-Q41550-q31$0a1b1aae-38e0-432c-a2cc-b36474696b96-0	Q31	P463	Q41550	normal	wikibase-item
Q31-P463-Q8908-q31$a22c3921-6ed1-42fa-b6b8-62fdbc317faf-0	Q31	P463	Q8908	normal	wikibase-item
Q31-P463-Q13116-q31$9e2b2421-ccb7-4dfa-9180-223a0999b700-0	Q31	P463	Q13116	normal	wikibase-item
Q31-P463-Q42262-q31$2c1ea081-ea8d-4558-bf12-712e9ce880ab-0	Q31	P463	Q42262	normal	wikibase-item
Q31-P463-Q7825-q31$5b9b495f-8ca5-42c2-aa9e-fbf53eb5a146-0	Q31	P463	Q7825	normal	wikibase-item
Q31-P463-Q141720-q31$0762ba2e-edbc-47cd-adbe-26457de8ddf7-0	Q31	P463	Q141720	normal	wikibase-item
Q31-P463-Q1542735-q31$fe4b4df1-16f5-4a82-98aa-f477dab1f550-0	Q31	P463	Q1542735	normal	wikibase-item
Q31-P463-Q152299-q31$460519b2-5e7b-4f48-bd75-6ce4a36894f7-0	Q31	P463	Q152299	normal	wikibase-item
Q31-P463-Q151991-q31$519144e7-4620-ce03-38e4-6ac845c4a665-0	Q31	P463	Q151991	normal	wikibase-item
Q31-P463-Q81299-q31$9c3f8b61-4d69-954d-52b3-de8f9d25d1bf-0	Q31	P463	Q81299	normal	wikibase-item
Q31-P463-Q191384-q31$da59027a-63e2-4c4a-be98-30832de4d306-0	Q31	P463	Q191384	normal	wikibase-item
Q31-P463-Q827525-q31$fd41eb37-4603-455c-9fee-77969d01091f-0	Q31	P463	Q827525	normal	wikibase-item
Q31-P463-Q656801-q31$affdd9f6-60ae-4e51-bcc5-213f12c5df94-0	Q31	P463	Q656801	normal	wikibase-item
Q31-P463-Q1043527-q31$53fa9392-69ee-4272-ad65-9af09f7f3d93-0	Q31	P463	Q1043527	normal	wikibase-item
Q31-P463-Q899770-q31$5dbe2c4a-74e7-4e11-9ac7-f6c1200378df-0	Q31	P463	Q899770	normal	wikibase-item
Q31-P463-Q340195-q31$55f8bd59-3bd4-4c6b-87e7-49cbadf6b8a1-0	Q31	P463	Q340195	normal	wikibase-item
Q31-P463-Q188822-q31$d00fbe31-4aad-4066-ae2a-9d160987eb09-0	Q31	P463	Q188822	normal	wikibase-item
Q31-P463-Q782942-q31$c17ec3a5-474c-4076-85a7-92ae721efb48-0	Q31	P463	Q782942	normal	wikibase-item
Q31-P463-Q161549-q31$b9267478-4d48-0c99-acc6-fcca71c5faf1-0	Q31	P463	Q161549	normal	wikibase-item
Q31-P463-Q1377612-q31$f1d24c66-4aed-2e39-20e0-fd4c9b6599a0-0	Q31	P463	Q1377612	normal	wikibase-item
Q31-P463-Q663492-q31$9ed83566-44f0-a386-a8bf-4bd90d325646-0	Q31	P463	Q663492	normal	wikibase-item
Q31-P463-Q1928989-q31$64a80de6-40c1-83be-888d-652e71b1aa10-0	Q31	P463	Q1928989	normal	wikibase-item
Q31-P463-Q1072120-q31$2edd839f-49d6-ac2f-869c-d589ac05f1eb-0	Q31	P463	Q1072120	normal	wikibase-item
Q31-P463-Q8475-q31$beed91b5-eb0d-434a-a5ea-931684716b41-0	Q31	P463	Q8475	normal	wikibase-item
Q31-P463-Q1480793-q31$89b9378f-d6b8-483c-b9bc-03413e07dcc1-0	Q31	P463	Q1480793	normal	wikibase-item
Q31-P463-Q842490-q31$a232b016-f181-48b4-91cf-9a84cf707fc2-0	Q31	P463	Q842490	normal	wikibase-item
Q31-P463-Q3866537-q31$d03bf010-44ad-8968-8ff7-a57d29e79915-0	Q31	P463	Q3866537	normal	wikibase-item
Q31-P463-Q521227-q31$ea87325e-7ea2-45b1-9244-73da0c3510ba-0	Q31	P463	Q521227	normal	wikibase-item
Q31-P463-Q233611-q31$72e6765f-e9db-4367-a570-1cdeaacea11d-0	Q31	P463	Q233611	normal	wikibase-item
Q31-P463-Q826700-q31$1d717245-a31a-45aa-a65b-a59665de3c06-0	Q31	P463	Q826700	normal	wikibase-item
Q31-P463-Q7809-q31$f86a5dc7-4626-7dd0-afd9-e7c8c6d621d1-0	Q31	P463	Q7809	normal	wikibase-item
Q31-P463-Q5611262-q31$17fff3e2-0651-41c7-93de-68e148a5bf39-0	Q31	P463	Q5611262	normal	wikibase-item
Q31-P463-Q17495-q31$8edc6e90-ae08-4199-a6a0-ecd9e00dc4b6-0	Q31	P463	Q17495	normal	wikibase-item
Q31-P463-Q376150-q31$f7eca535-7971-4650-8389-a93b460935d5-0	Q31	P463	Q376150	normal	wikibase-item
Q31-P463-Q1969730-q31$73618b4c-0460-45a7-9756-86f54e0ef293-0	Q31	P463	Q1969730	normal	wikibase-item
Q31-P463-Q1531570-q31$f5510eb6-4c8b-4333-fc42-cff6ec0d2ba5-0	Q31	P463	Q1531570	normal	wikibase-item
Q31-P463-Q134102-q31$e30686a5-4186-d923-42c0-26531a32c1bb-0	Q31	P463	Q134102	normal	wikibase-item
